"(Intercept)","LPS_pg_ml_W0","IL18_pg_ml","TNFalfa_pg_ml_W0","IL10pg_ml_W0","IL6pg_ml_W0","IL8pg_ml_W0","CV_S000","CV_S008","CV_S012","CV_S039","CV_S52","LeucocitosS0","Hb_S0","HematocritoS0","PlaquetasS0","GlucosaS0","Acido_uricoS0","Creatinina_S0","Colesterol_S0","CD4_S0","CD4porcentajeS0","CD8_S0","CD8porcentajeS0","CocCD4_CD8_S0","GlucosaS04","CreatininaS04","AlbuminaS04","TGO_S04","LDH_S04","CD4_S08","CD4porcentajeS08","CD8_S08","CD8porcentajeS08","CocCD4_CD8_S08","CD4_S12","CD4porcentajeS12","CD8_S12","CD8porcentajeS12","CocCD4_CD8_S12","GlucosaS24","UreaS24","Acido_uricoS24","CreatininaS24","Bili_dirS24","TGO_S24","TGP_S24","LDH_S24","Fosf_alcS24","ColesterolS24","TrigliceridosS24","LeucocitosS24","EritrocitosS24","HemoglobinaS24","HematocritoS24","PlaquetasS24","CD4_S24","CD4porcentajeS24","CD8_S24","CocCD4_CD8_S24","CD4_S39","CD4porcentajeS39","CD8_S39","CD8porcentajeS39","CocCD4_CD8_S39","Hepatitis_basal_activa","Age","Days_to_IRIS","LogCV_S0","LogCV_S08","LogCV_S12","LogCV_S39","DeltaCV_S8","DeltaCV_S12","DeltaCD4_S8","DeltaCD4_S12","DeltaCD4_S12minusS8","CD4porcentajeS52","CD8_S52","CD8porcentajeS52","CocCD4_CD8_S52","DeltaCD4W52atleast150","CD4TCabove200_W052","CD4TCabove350_W052","DeltaLogCV_W8","DeltaLogCV_W12","DeltaLogCV_W39"
-45.9645687887918,0,0,0,0,0,0,0,0,0,0,0,0,-0.605673256605473,0,0,0,0,0,0,-0.568214653418733,0,0,-0.562555207071487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33435823626288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566047457271303,0,0,0,0,0,0,3.09624367757416,0,0,0,5.23446114116388,4.97299929843656,0,0,0,0,0,0.0319876981389872,0,2.89603631047564,0.0974311963767239,0,227.675588642175,55.946668009344,14.3269400162481,23.9272591408835,0,0,0
-14.2452299580328,0,0,0.498109526290101,0,0,0,0,0,0,0,0,0,0,0,-2.54866235698489e-05,0,0,0,0,-0.640687226243966,0,-0.0049855078683426,-0.517974567947945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5525475501758,0,0,0,0,0,0,0,0,6.31929521455135,0,0,0,0,0,0.0436651484466633,0.0371697731701419,0,2.73247179328057,0.0935412974701735,0,214.41552969753,43.477543576885,22.0310599051608,50.2672316274525,0,0,0
-29.802723388241,0,0,0.72335743603429,-0.783828501533912,0,0,0,0.000308774206740557,0,0,0,0,0,0,-0.0215667524033,0,0,0,0,-0.659724906783557,0,-0.00205577558427459,-0.212896268943941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09184621165949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89752437491891,0,0,0,0,0.217960723528637,0,0,0,0,0,0.031147812504886,0,1.91281805952428,0.105680061200644,0,274.884433632561,52.1363141687958,19.6277202187714,42.4315705942231,0,0,0
26.739853176375,0,0,0,0,0,0,0,0.000189518131666194,0,0,0,0,0,0,0,0,0,0,0,-0.590283528526879,0,0,-0.648341684991522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14110064612521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3354820701455,0,0,0,1.96559552698975,3.35354363389422,0,0,0,0,0.0488299902280044,0.0159953520448725,0,1.9364618311256,0.0757749803153228,0,184.908818368129,51.4093925860209,26.6367415105101,50.6300991663455,0,0,0
-31.4054422498209,0,0,1.24977454454235,-0.342250723098466,0,0,0,4.29185113652691e-06,0,0,-0.116925500723093,0,-0.510482785699175,0,-0.0340062886897897,0,0,0,0,-0.660488582086471,0,-0.00456626608310659,-0.441068445672489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089396965549929,1.55028833333221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10283502617677,0,0,0,0,0,0,0,0,0,-0.00887762847784484,5.18120479626425,5.81077630562594,0,0,0,0,0.0278836561408623,0.0216686174160094,0,2.29432397567439,0.102638675510798,0,245.088905779718,51.7738111558945,16.7058358069156,40.6801579105642,0,0,0
-36.4241689798346,0,0,0.996406368906515,0,0,0,0,0.000558108707075477,0,0,0,0,0,0,-0.0106826685201325,0,0,0,0,-0.731576227982312,0,-0.00246297706604219,-0.36431650373181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56807858025778,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03187787970279e-05,1.02272171399927,0,0,0,0,0,0,0,0,0,0,3.34489041527145,0,0,0,0,0,0.0295624580939992,0.0361170511130258,0,2.4653630388964,0.0939361547241109,0,243.956803005862,41.2723127150711,25.0872640258546,46.3791166208505,0,0,0
-22.0677919847128,0,0,0.613616671244825,-0.533240060632771,0,0,0,0.000595578847000238,0,0,0,0,-0.785375517853734,0,-0.0055190650967839,0,0,0,0,-0.670250691496662,0,-0.00162534585484608,-0.39847402681532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500410142031177,0,3.27703327022928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494675169550741,0,0,13.5164933989048,0,0,0,0,0,0,0,0,2.03329211489331,3.76567590173135,0,0,0,0,0,0.031181783766867,0,2.42917560522576,0.0972136697803082,0,232.914857898541,50.181353587908,11.6752034656534,45.1816060454668,0,0,0
-54.8467796798509,0,0,1.24761789408915,0,0,0,0,0.000596678060607174,0,0,-0.168663071782313,0,-1.67420396538812,0,-0.0232917018912457,0,0,0,0,-0.685834782661349,0,-0.00202818214930491,-0.434622416301023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149886431549746,3.01535654788982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3609881060929,0,0,0,0,0,0,17.5093213032,0,0,-0.0253134017821894,9.99022008856657,1.11510066611601,0,2.94870671716169,0,0,0,0.0400130568752024,0,2.48734909809661,0.10008471317781,0,245.694750472969,46.150635522303,24.1229904100504,45.8082300210411,0,0,0
109.831430940083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804170940124907,0,0,0,0,-0.403113128162758,0,0,-0.517384331791416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02041793055831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.958540952762,0,0,0,3.66083852000489,5.86092288618777,0,0,0,0,0.0598966022567537,0,0,0,0.0321712278074254,0,91.678246474858,66.2016393137452,13.9230781736665,57.3418158342056,0,0,0
-65.1594504488109,0,0,4.06373801969549,-0.694757668886094,0,0,0,0.000265100358742984,0,0,0,0,0,0,-0.0415171765536643,0,0,0,0,-0.641153795935796,0,-0.00381625977770274,-0.118459710920995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00204455602092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123771864934321,0,8.88169272549877,0,0,0,0,11.1964748825851,0,0,0,0,1.00175520395696,0,0,0,0,0,0.0286180645363465,0,2.58047014852034,0.116707822427093,0,276.191486353282,53.885327979478,16.4648353080445,32.2449580541884,0,0,0
-18.8955737759378,0,0,0.402248601475939,0,0,0,0,0.000493632666302203,0,0,0,0,0,0,-0.0100668687053221,0,0,0,0,-0.673532559857426,0,-0.00375950645754856,-0.601416711085091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66604190606844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5012417837297,0,0,0,0,0,0,0,0,9.38259364142302,0,0,0,0,0,0.0105424106441207,0.0526977077404579,0,3.57092066539911,0.0834772138402241,0,128.143855135668,50.7978516473007,21.8565889765012,52.0178655639438,0,0,0
-86.5546153210393,0,0,2.07031166138696,-1.1599930157396,0,0,0,0.000967037782066583,0,0,0,0,0,0,-0.0183478522199866,0,0,0,0,-0.60210220579588,0,-0.00155716114607728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542611454665743,0,0,0,0,0,0,0,0,0,0,0,0,16.456492653811,0,0,-0.0184894959034638,6.56791983732353,0,10.8598526918823,6.27580109562057,0,0,0.0820889310350909,0.0277403119082126,0,1.11631328020588,0.0802827097791677,0,306.190461506897,51.5922048398205,16.9037636863192,31.4456837190022,0,0,0
14.3202992662364,0,0,1.42094659648069,-0.00506645380140749,0,0,0,0.0016254131273718,0,0,-0.0155311991200116,0,0,0,-0.0324662129601413,0,0,0,0,-0.727626908457322,0,0,-0.472634149397874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738162191734081,0.989154939504896,0,0,0,0,0,-0.541798471966814,0,0,0,-0.00579689056991157,0,0,0,0.00306513403259115,0,0,0,0.0463628038416917,0,3.10749214499088,0.110636990275443,0,219.723104052185,43.981063087638,14.2448262650239,37.8707139828634,0,0,0
-57.6922342872708,0,0,0.375412716785961,-0.911044913769004,0,0,0,4.1828983320786e-05,0,0,0,0,0,0,0,0,0,0,0,-0.510326582524692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10867931264046,0,0,0,10.588726160681,0,13.5914214542292,0,0,0,0.103673596633003,0.0170149401975553,0,0.278741603462032,0.0525419137877133,0,278.828706144078,55.0453610048194,19.9718812837409,28.6162120764951,0,0,0
-24.8607347545403,0,0,0,0,0,0,0,0.00149524216458528,0,0,-0.15222905351593,0,0,0,-0.0336850719644161,0,0,-4.43208277208668,0,-0.713521929015095,0,0,-0.477824962255234,0,0,0,0,0,0,0,0,0,0,7.99137372388114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272338285941717,0,0,0,0,0,0,0,1.29276673568728,0,0,0,0,0,-0.305654900860019,0,0,0,-0.0198720933837208,4.33353359230942,0,0,9.77657608442168,0,0,0.023001277159191,0.0105751297691032,0,5.66207285186626,0.119957947862883,-0.283821275161543,180.528223050792,46.3421335991147,13.7381737308363,40.2061183807276,0,0,0
-25.1997256979043,0,0,0.793005235871632,0,0,0,0,0.000824260254724438,0,0,-0.0550423006421688,0,0,0,-0.019757828523068,0,0,0,0,-0.762189187973319,0,0,-0.501096365874229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521359662810013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03022416723625,0,1.89547563849457,0,0,0,-0.103924111356789,0,0,0,0,9.1216199259268,0,0,0,0,0,0.0471744844709569,0.0289553871488521,0,3.80265162455046,0.0876872606537352,0,169.540789477144,47.7018653557992,24.862075157316,58.8267577616749,0,0,0
-3.14411665281455,0,0,0.228292127740427,0,0,0,0,0,0,0,-0.0526447674367592,0,0,0,-0.0605445770568343,0,0,0,0,-0.524475295326622,0,-0.00133526838978281,-0.470915245741152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408487926356559,0.222933167017418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366208171677628,0,0,0,0,0,0,0,13.7496502880838,0,0,0,5.10479998071046,9.94430106386506,0,0,0,0,0.0309742903110176,0,0,0.835016652669252,0.0910087422613658,0,226.694933755166,53.2874303062813,11.7198644485628,34.0090828840042,0,0,0
-31.1851389584696,0,0,0.0551881783755898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584730626363745,0,0,-0.41282750407419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75782009543251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0493138019158,0,0,0,0,0,0,0,0,4.6914249338345,6.54637310085774,0,0,0,0,0.0150754873562629,0.0176406268129518,0,1.67446260196732,0.0897453832291042,0,215.289803328979,48.0471440952407,20.5616057748629,48.0146223413614,0,0,0
-29.7848300942777,0,0,0,0,0,0,0,0.000543607344282569,0,0,0,0,0,0,0,0,0,0,0,-0.598633127173413,0,0,-0.410351527302132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16612437769447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400932252408622,0,0,49.945349595991,0,0,0,0,0,0,0,0,6.46979617958381,0,0,0,0,0,0.0165062470786229,0,0,2.39329401804183,0.0857776270447803,0,178.596538055624,55.5735975336674,16.0870258267038,51.7832695139925,0,0,0
-32.4228896097589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097784982700557,0,0,0,0,-0.437701363656,0,-0.00120895370922962,-0.380844072909741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64865274117024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56347461615985,0,0,0,0,0,0,0,0,10.4770977288352,8.5534179463351,0,0,0,0,0.0346053842320105,0,0,0,0.0797735573748924,0,230.281222377804,56.8551558512091,12.9925308224181,35.7819080809196,0,0,0
-54.5127701982628,0,0,0.868843657773706,0,0,0,0,0.000421345601227421,0,0,0,0,0,0,-0.0188260707047317,0,0,0,0,-0.532074037722905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32863910728794,0,0,0,8.15525428880099,0,9.78956005368027,0,0,0,0.0820898806463351,0.0248267680651042,0,1.03746974923769,0.0632619362586243,0,269.008856872616,57.1135915231593,16.0359080158719,30.6617053615574,0,0,0
15.5174739012234,0,0,0.634205872580931,0,0,0,0,0.00076304191504971,0,0,0,0,0,0,-0.0238283775019704,0,0,0,0,-0.618300433027749,0,-0.0011499031142066,-0.504679306155661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12018400999529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53128534551264,0,0,0,2.49289551952086,1.27308378134595,0,0,0,0,0.0386634532652809,0.038785029983773,0,1.68411152020762,0.0807737229390296,0,218.562259448604,55.5999878574736,21.1915969779552,50.123974641441,0,0,0
-30.8352426626827,0,0,0.532422625376805,0,0,0,0,0.000652437970187637,0,0,0,0,-2.21936473359458,0,-0.018186224119655,0,0,0,0,-0.610238964064245,0,-0.00450221975709192,-0.200577330653088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207785050645009,4.73465302037043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039095360776724,0,0,0,0,0,0,32.1834586186393,0,0,-0.029827302053311,7.39753136375372,0,0,0,0,0,0.00687560750996072,0.0462241731922012,0,1.24429420069744,0.0861528659288718,0,266.850747712024,44.5217829423555,22.5913565519037,51.93264782607,0,0,0
-36.7675601655478,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302161972218595,0,0,0,0,0,0,-0.473727642729254,0,0,-0.375812043260941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69899172714063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9723161222649,0,0,0,4.46049264866488,6.07563852569084,0,0,0,0,0,0.0198527345222617,0,1.62804548240169,0.0865180852167856,0,214.210689553355,63.6157410284604,10.9422957827039,28.4644915897217,0,0,0
-4.92468008721519,0,0,0,-1.14041733667865,0,0,0,0.000431973735745589,0,0,0,0,0,0,-0.0165222463051881,0,0,0,0,-0.725105862323093,0,0,-0.616696398049246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043374073666165,6.6096068572812,4.03661148700122,0,0,0,0,0.0642714610094824,0.00725776372886845,0,3.75020321511396,0.0864749483538339,0,203.706588139959,43.4621311081067,21.1023444404886,60.92835945774,0,0,0
-39.5228245619677,0,0,1.59286993760329,-0.190883245021243,0,0,0,0.00112080894881634,0,0,-0.162160791830649,0,0,0,-0.0337812768634423,0,0,0,0,-0.671939652278204,0,-0.00402637313134918,-0.399609123948818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287023614776654,0,0,0,0,0,-0.132862239009709,0,0,0,-0.00356728253094613,6.86724726111329,0,0,0,0,0,0.0546827261046056,0.0683150859312892,0,2.45028259749212,0.110330862823473,0,275.464706452237,42.5068175075897,24.9490222695767,37.5251171748065,0,0,0
-31.5999545810704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386181919564957,0,-0.00975432382174068,-0.321147402074296,0,0,0,0,0,0,0,0,0,0,7.03993052683185,0,0,0,0,0,0,0,4.05280459425428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.862746932568,0,0,0,4.94616659726913,0.904095140895367,0,0,0,0,0,0,0,2.76654648315885,0.0894260288769186,0,157.364850700682,60.6557861329225,11.9306218770495,33.7958994380656,0,0,0
38.5827637570938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026166835286648,0,0,0,0,-0.466964534163515,0,0,-0.363607999345518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9353490385067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5662795587536,0,0,0,2.52953342148075,4.60985340899973,0,0,0,0,0.0221344243933144,0.0267000856185801,0,1.26081829664744,0.054946115171424,0,133.275764631949,64.8755319919956,15.2749100913587,49.0644486937023,0,0,0
54.5766009179036,0,0,0.278790537311368,0,0,0,0,0.000765206796813511,0,0,-0.00985147065126526,0,0,0,-0.0489605843722682,0,0,0,0,-0.701478549861632,0,0,-0.681050560279591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57990844861007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541162668852748,0.56658301057799,0,0,0,0,0,0,7.38656417366724,0,0,0,2.38805562208601,0,0,0,0,0,0,0.0634109908242315,0,2.27495216754695,0.0698827959733966,0,112.941074531489,53.201403816799,25.3379890763642,52.7779599377185,0,0,0
-6.97742265023226,0,0,0.667127247966587,0,0,0,0,0.0013040740264975,0,0,0,0,0,0,-0.0282158462251322,0,0,0,0,-0.658059016448329,0,0,-0.425542579827113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690788902806967,0,0,0,0,0,0,0,-0.0211572041016862,0,0,0,0,0,0,0.368576531344865,0,0,0,0,0,0,16.522335328672,0,0,0,3.35161581740648,0.0662007655169332,0,0,0,0,0.0186676948968445,0.0309449496850966,0,1.96514275290673,0.0974168395687376,0,242.793833560615,46.9243266190975,21.8470341166114,47.4114592434875,0,0,0
-49.0156896721803,0,0,0.97736924522737,0,0,0,0,0,0,0,-0.169537494484587,0,0,0,-0.0356947846821457,0,0,0,0,-0.693175327847161,0,-0.00149652261689965,-0.595181338987562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36118051507959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02326947064692,1.5014298920762,0,0,0,0,0,0,0,0,0,-0.0214402838283457,8.81189757286192,6.31280741039033,0,0,0,0,0.00762463294667874,0.0339752540060394,0,2.32796429817244,0.101653454825657,0,235.60390956507,45.6899612445527,22.6884116407173,37.4439926377884,0,0,0
34.480870811537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022812160576784,0,0,0,0,-0.633880868682202,0,0,-0.545623035044807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333693641878095,3.70109406724069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3403356979473,0,0,0,0,13.6012517609144,0,0,0,5.41623107531026,0,0,0,0,0,0.0523858785669687,0.00778710661737892,0,2.7704710156935,0.0597092781005256,0,81.3854721925877,57.1038446813066,25.7449143443479,59.404684038805,0,0,0
14.578028380839,0,0,1.03991307104282,0,0,0,1.21492638743662e-06,0,0,0,0,0,-0.499301589926134,0,-0.0623741796421655,0,0,0,0,-0.597806767830027,0,0,-0.499586484381694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279945483636551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926468247380384,0,0,0,0,0,0,22.6334176322843,0,0,0,0,10.3111200506385,0,0,0,-4.69434441732273e-08,0.0072690050181227,0.0409234378595758,0,1.64906365007904,0.0941987689581373,0,204.389539012843,52.8223041255959,15.4395002181727,40.2344452937887,0,0,0
-13.8153090602751,0,0,0.393479154111516,0,0,0,0,0.000405217242230444,0,0,-0.0180787529330494,0,-0.377103337957038,0,-0.0322911117333378,0,0,0,0,-0.697626434917375,0,0,-0.46282235873774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995012808164083,2.54848752967728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641909338108657,0,19.2215222264217,0,0,0,0,0,0,0,0,6.98983741358122,0,0,0,0,0,0.0263472920965991,0.0317184145076241,0,2.48878139233986,0.0870120513195885,0,180.261054595921,45.8629838973567,28.5037400484253,49.5160358131874,0,0,0
-6.74053849533115,0,0,0.118340546544223,-1.15245985860288,0,0,0,0,0,0,0,0,-0.357009495307433,0,-0.0331556135694181,0,0,0,0,-0.604092606172419,0,-0.00410174114389895,-0.307796113896802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64989310082873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178828504580406,0,0,0,0,0,0,5.370933548773,0,0,0,4.86969194170356,2.18240738045203,0,0,0,0,0.0343326843092269,0.0269184884366574,0,1.57469181951231,0.0806836742303489,0,228.330608361777,50.9292362652665,20.8467608269899,48.4879232579562,0,0,0
-32.8698724291714,0,0,0,0,0,0,0,0,0,0,0,0,-0.618138145560567,0,0,0,0,0,0,-0.541371569455409,0,0,-0.442780203553588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00540671068053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7760142841878,0,0,0,3.50583198598811,4.7416947418391,0,0,0,0,0,0.0289029573943002,0,2.58103802069035,0.0940109974575143,0,225.605964326305,59.2054097667083,12.5656392842246,26.9420512802221,0,0,0
-62.457104595311,0,0,1.30105359139186,0,0,0,0,0,0,0,0,0,0,0,-0.0394415799105537,0,0,0,0,-0.683926343269624,0,-0.00114738318172376,-0.11693553153454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01350569704134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0779993132767,0,0,0,0,0,0,0,0,0,3.00181937953124,0,0,0,0,0,0.0242651798754625,0,2.7690209748139,0.113101230863145,0,263.083469886854,51.3123381620699,17.7646729750712,37.5510001333697,0,0,0
-75.694700458531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182558158270745,0,0,0,0,-0.495279120882956,0,0,-0.320773966512726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840072193736369,1.2193002397607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7524416694943,0,0,0,0,0,0,0,0,13.4316247416623,8.40066486440242,0,0,0,0,0.0317215176430588,0,0,0,0.0929468843457252,0,266.48505657198,51.8981785426028,13.5592195110589,33.5397237392976,0,0,0
-6.60578758535414,0,0,0,-0.110048008468487,0,0,0,0.00094657376166468,0,0,0,0,0,0,0,0,0,0,0,-0.581024394311,0,0,-0.562199892131971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6149913131269,0,0,0,0,0,0,-0.0420848921102558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02330514271295,0,0,0,2.19653068460122,0,0,0,0,0,0,0.0478965212094021,0,2.54809385234268,0.101375741211221,0,239.690817124895,55.6422778624389,12.8154231095067,28.8396790750948,0,0,0
-2.92361580937876,0,0,0,0,0,0,0,0.000195926262797425,0,0,0,0,0,0,-0.00995745267642645,0,0,0,0,-0.56469864137506,0,-0.00283615651941508,-0.328578648027884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48225399904911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21916615706641,0,0,0,0,0,0.110616721238531,0.0813052579024268,0,1.06842022687492,0.0765081962110641,0,222.233828627573,46.9769324107619,22.0475965104746,48.0384235428076,0,0,0
-8.06280150592448,0,0,0.966587255502975,0,0,0,0,0.000798196573846223,0,0,-0.0838005138172552,0,0,0,-0.0504048632384687,0,0,0,0,-0.747923796401611,0,0,-0.438491460990567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696414207453349,0,0,0,0,0,-0.162162576644196,0,0,0,-0.0248902005717642,3.50474232659683,2.49603954889013,0,0.789777222649834,0,0,0.0372433980669668,0.0255369530994209,0,3.74263738997785,0.100049375312551,0,216.740572831334,43.7963634330519,21.2431663561714,54.7648361333506,0,0,0
3.19809882430772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597236306069528,0,0,0,0,-0.660474388193779,0,-0.0016342557657386,-0.455019282451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52047184786373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166022792035112,0,47.739849286503,0,0,0,0,0,0,0,0,6.27831251669102,5.46586210486885,0,0,0,0,0.0661945847925215,0,0,1.94952040021363,0.0825664000800172,0,187.12338935216,44.7307463672688,21.1147422956034,53.8367060800755,0,0,0
4.12787818609635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555379219724331,0,-0.00331703056974515,-0.524513490278763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381890820568583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42808936388543,0,0,0,6.64036799827164,4.81358840706654,0,0,0,0,0.0411259400171137,0.0252948982636364,0,1.88274252087702,0.0774690193259544,0,190.504908506272,50.5746629498022,18.5605971018935,49.5961901899071,0,0,0
1.19262688584743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464810656070085,0,0,0,0,-0.434462492284738,0,0,-0.482251271171521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77781041053004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1022566626035,0,0,0,0,11.2502536772399,0,0,0,0,0,0.036393188768618,0,1.20367041120289,0.0883199318592388,0,207.83106535498,61.3039860719503,2.79224673982296,25.9068751117683,0,0,0
28.6503758282782,0,0,0,-0.476315399628906,0,0,0,0.000210232367877166,0,0,0,0,-1.41636399372568,0,0,0,0,0,0,-0.675543487976918,0,0,-0.616089295297732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17233528961797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4421085697407,0,0,0,0,9.03450248778325,0,0,0,9.1012018828303,0,0,0,0,0,0.0297534548568661,0.0435167379679267,0,2.19967651080787,0.0630246588792593,0,123.024148492194,49.1592034385967,32.8499841563146,58.2169708186862,0,0,0
